date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2019-12-413,中国,CN,河南省,410000,洛阳市,410300,1,0,0,0
2019-12-414,中国,CN,河南省,410000,三门峡市,411200,1,0,0,0
2019-12-415,中国,CN,河南省,410000,信阳市,411500,1,0,0,0
2019-12-416,中国,CN,河南省,410000,周口市,411600,1,0,0,0
2019-12-417,中国,CN,湖北省,420000,,,549,0,31,24
2019-12-418,中国,CN,湖北省,420000,武汉市,420100,495,0,0,0
2019-12-419,中国,CN,湖北省,420000,十堰市,420300,1,0,0,0
2019-12-420,中国,CN,湖北省,420000,宜昌市,420500,1,0,0,0
2019-12-421,中国,CN,湖北省,420000,荆门市,420800,8,0,0,0
2019-12-422,中国,CN,湖北省,420000,孝感市,420900,22,0,0,0
2019-12-423,中国,CN,湖北省,420000,荆州市,421000,8,0,0,0
2019-12-424,中国,CN,湖北省,420000,黄冈市,421100,12,0,0,0
2019-12-425,中国,CN,湖北省,420000,仙桃市,429004,2,0,0,0
2019-12-426,中国,CN,湖南省,430000,,,24,0,0,0
2019-12-427,中国,CN,湖南省,430000,长沙市,430100,8,0,0,0
2019-12-428,中国,CN,湖南省,430000,株洲市,430200,1,0,0,0
2019-12-429,中国,CN,湖南省,430000,湘潭市,430300,1,0,0,0
2019-12-430,中国,CN,湖南省,430000,岳阳市,430600,3,0,0,0
2019-12-431,中国,CN,湖南省,430000,郴州市,431000,1,0,0,0
2019-12-432,中国,CN,湖南省,430000,永州市,431100,4,0,0,0
2019-12-433,中国,CN,湖南省,430000,怀化市,431200,3,0,0,0
2019-12-434,中国,CN,湖南省,430000,娄底市,431300,3,0,0,0
2019-12-435,中国,CN,广东省,440000,,,53,0,2,0
2019-12-436,中国,CN,广东省,440000,广州市,440100,7,0,0,0
2019-12-437,中国,CN,广东省,440000,韶关市,440200,3,0,0,0
2019-12-438,中国,CN,广东省,440000,深圳市,440300,15,0,2,0
2019-12-439,中国,CN,广东省,440000,珠海市,440400,8,0,0,0
2019-12-440,中国,CN,广东省,440000,佛山市,440600,6,0,0,0
2019-12-441,中国,CN,广东省,440000,湛江市,440800,2,0,0,0
2019-12-442,中国,CN,广东省,440000,肇庆市,441200,1,0,0,0
2019-12-443,中国,CN,广东省,440000,惠州市,441300,5,0,0,0
2019-12-444,中国,CN,广东省,440000,阳江市,441700,3,0,0,0
2019-12-445,中国,CN,广东省,440000,清远市,441800,1,0,0,0
2019-12-446,中国,CN,广东省,440000,中山市,442000,2,0,0,0
2019-12-447,中国,CN,广西壮族自治区,450000,,,13,0,0,0
2019-12-448,中国,CN,广西壮族自治区,450000,柳州市,450200,2,0,0,0
2019-12-449,中国,CN,广西壮族自治区,450000,桂林市,450300,2,0,0,0
2019-12-450,中国,CN,广西壮族自治区,450000,梧州市,450400,1,0,0,0
2019-12-451,中国,CN,广西壮族自治区,450000,北海市,450500,6,0,0,0
2019-12-452,中国,CN,广西壮族自治区,450000,百色市,451000,1,0,0,0
2019-12-453,中国,CN,广西壮族自治区,450000,河池市,451200,1,0,0,0
2019-12-454,中国,CN,海南省,460000,,,8,0,0,0
2019-12-455,中国,CN,海南省,460000,海口市,460100,3,0,0,0
2019-12-456,中国,CN,海南省,460000,三亚市,460200,2,0,0,0
2019-12-457,中国,CN,海南省,460000,万宁市,469006,2,0,0,0
2019-12-458,中国,CN,海南省,460000,临高县,469024,1,0,0,0
2019-12-459,中国,CN,重庆市,500000,,,27,0,0,0
2019-12-460,中国,CN,重庆市,500000,两江新区,,1,0,0,0
2019-12-461,中国,CN,重庆市,500000,万州区,500101,3,0,0,0
2019-12-462,中国,CN,重庆市,500000,涪陵区,500102,1,0,0,0
2019-12-463,中国,CN,重庆市,500000,大渡口区,500104,1,0,0,0
2019-12-464,中国,CN,重庆市,500000,九龙坡区,500107,2,0,0,0
2019-12-465,中国,CN,重庆市,500000,渝北区,500112,2,0,0,0
2019-12-466,中国,CN,重庆市,500000,长寿区,500115,3,0,0,0
2019-12-467,中国,CN,重庆市,500000,永川区,500118,2,0,0,0
2019-12-468,中国,CN,重庆市,500000,开州区,500154,2,0,0,0
2019-12-469,中国,CN,重庆市,500000,垫江县,500231,2,0,0,0
2019-12-470,中国,CN,重庆市,500000,忠县,500233,1,0,0,0
2019-12-471,中国,CN,重庆市,500000,云阳县,500235,1,0,0,0
2019-12-472,中国,CN,重庆市,500000,奉节县,500236,1,0,0,0
2019-12-473,中国,CN,重庆市,500000,巫山县,500237,3,0,0,0
2019-12-474,中国,CN,重庆市,500000,巫溪县,500238,1,0,0,0
2019-12-475,中国,CN,重庆市,500000,秀山土家族苗族自治县,500241,1,0,0,0
2019-12-476,中国,CN,四川省,510000,,,15,0,0,0
2019-12-477,中国,CN,四川省,510000,成都市,510100,7,0,0,0
2019-12-478,中国,CN,四川省,510000,德阳市,510600,1,0,0,0
2019-12-479,中国,CN,四川省,510000,绵阳市,510700,2,0,0,0
2019-12-480,中国,CN,四川省,510000,遂宁市,510900,1,0,0,0
2019-12-481,中国,CN,四川省,510000,广安市,511600,2,0,0,0
2019-12-482,中国,CN,四川省,510000,达州市,511700,1,0,0,0
2019-12-483,中国,CN,四川省,510000,雅安市,511800,1,0,0,0
2019-12-484,中国,CN,贵州省,520000,,,3,0,0,0
2019-12-485,中国,CN,贵州省,520000,贵阳市,520100,1,0,0,0
2019-12-486,中国,CN,贵州省,520000,铜仁市,520600,1,0,0,0
2019-12-487,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,1,0,0,0
2019-12-488,中国,CN,云南省,530000,,,2,0,0,0
2019-12-489,中国,CN,云南省,530000,昆明市,530100,2,0,0,0
2019-12-490,中国,CN,陕西省,610000,,,5,0,0,0
2019-12-491,中国,CN,陕西省,610000,西安市,610100,2,0,0,0
2019-12-492,中国,CN,陕西省,610000,咸阳市,610400,1,0,0,0
2019-12-493,中国,CN,陕西省,610000,延安市,610600,1,0,0,0
2019-12-494,中国,CN,陕西省,610000,安康市,610900,1,0,0,0
2019-12-495,中国,CN,甘肃省,620000,,,2,1,0,0
2019-12-496,中国,CN,甘肃省,620000,兰州市,620100,1,0,0,0
2019-12-497,中国,CN,甘肃省,620000,白银市,620400,0,1,0,0
2019-12-498,中国,CN,宁夏回族自治区,640000,,,2,1,0,0
2019-12-499,中国,CN,宁夏回族自治区,640000,银川市,640100,1,0,0,0
2019-12-500,中国,CN,宁夏回族自治区,640000,中卫市,640500,1,0,0,0
2019-12-501,中国,CN,新疆维吾尔自治区,650000,,,2,0,0,0
2019-12-502,中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,2,0,0,0
2019-12-503,中国,CN,台湾省,710000,,,1,0,0,0
2019-12-504,中国,CN,香港特别行政区,810000,,,2,0,0,0
2019-12-505,中国,CN,澳门特别行政区,820000,,,2,0,0,0
2019-12-506,日本,JP,,,,,1,0,1,0
2019-12-507,韩国,KR,,,,,1,0,0,0
2019-12-508,新加坡,SG,,,,,1,0,0,0
2019-12-509,泰国,TH,,,,,3,0,2,0
2019-12-510,美国,US,,,,,1,0,0,0
2019-12-511,越南,VN,,,,,2,0,0,0
2019-12-512,中国,CN,,,,,1287,1965,38,41
2019-12-513,中国,CN,北京市,110000,,,36,0,0,0
2019-12-514,中国,CN,北京市,110000,外地来京,,10,0,0,0
2019-12-515,中国,CN,北京市,110000,西城区,110102,4,0,0,0
2019-12-516,中国,CN,北京市,110000,朝阳区,110105,5,0,0,0
2019-12-517,中国,CN,北京市,110000,丰台区,110106,2,0,0,0
2019-12-518,中国,CN,北京市,110000,石景山区,110107,1,0,0,0
2019-12-519,中国,CN,北京市,110000,海淀区,110108,6,0,0,0
2019-12-520,中国,CN,北京市,110000,通州区,110112,2,0,0,0
2019-12-521,中国,CN,北京市,110000,顺义区,110113,1,0,0,0
2019-12-522,中国,CN,北京市,110000,昌平区,110114,3,0,0,0
2019-12-523,中国,CN,北京市,110000,大兴区,110115,2,0,0,0
2019-12-524,中国,CN,天津市,120000,,,8,0,0,0
2019-12-525,中国,CN,河北省,130000,,,8,0,0,1
2019-12-526,中国,CN,河北省,130000,石家庄市,130100,4,0,0,0
2019-12-527,中国,CN,河北省,130000,保定市,130600,1,0,0,0
2019-12-528,中国,CN,河北省,130000,承德市,130800,1,0,0,0
2019-12-529,中国,CN,河北省,130000,沧州市,130900,2,0,0,1
2019-12-530,中国,CN,山西省,140000,,,6,0,0,0
2019-12-531,中国,CN,山西省,140000,太原市,140100,2,0,0,0
2019-12-532,中国,CN,山西省,140000,大同市,140200,1,0,0,0
2019-12-533,中国,CN,山西省,140000,长治市,140400,1,0,0,0
2019-12-534,中国,CN,山西省,140000,运城市,140800,2,0,0,0
2019-12-535,中国,CN,内蒙古自治区,150000,,,2,5,0,0
2019-12-536,中国,CN,内蒙古自治区,150000,赤峰市,150400,0,1,0,0
2019-12-537,中国,CN,内蒙古自治区,150000,鄂尔多斯市,150600,0,2,0,0
2019-12-538,中国,CN,内蒙古自治区,150000,呼伦贝尔市,150700,1,1,0,0
2019-12-539,中国,CN,内蒙古自治区,150000,锡林郭勒盟,152500,1,1,0,0
2019-12-540,中国,CN,辽宁省,210000,,,12,0,0,0
2019-12-541,中国,CN,辽宁省,210000,沈阳市,210100,3,0,0,0
2019-12-542,中国,CN,辽宁省,210000,大连市,210200,2,0,0,0
2019-12-543,中国,CN,辽宁省,210000,本溪市,210500,1,0,0,0
2019-12-544,中国,CN,辽宁省,210000,铁岭市,211200,2,0,0,0
2019-12-545,中国,CN,辽宁省,210000,朝阳市,211300,2,0,0,0
2019-12-546,中国,CN,辽宁省,210000,葫芦岛市,211400,2,0,0,0
2019-12-547,中国,CN,吉林省,220000,,,4,0,0,0
2019-12-548,中国,CN,吉林省,220000,长春市,220100,1,0,0,0
2019-12-549,中国,CN,吉林省,220000,吉林市,220200,2,0,0,0
2019-12-550,中国,CN,吉林省,220000,松原市,220700,1,0,0,0
2019-12-551,中国,CN,黑龙江省,230000,,,9,0,0,1
2019-12-552,中国,CN,黑龙江省,230000,哈尔滨市,230100,6,0,0,0
2019-12-553,中国,CN,黑龙江省,230000,大庆市,230600,1,0,0,0
2019-12-554,中国,CN,黑龙江省,230000,牡丹江市,231000,1,0,0,0
2019-12-555,中国,CN,黑龙江省,230000,绥化市,231200,1,0,0,1
2019-12-556,中国,CN,上海市,310000,,,33,72,1,0
2019-12-557,中国,CN,江苏省,320000,,,18,0,1,0
2019-12-558,中国,CN,江苏省,320000,南京市,320100,4,0,0,0
2019-12-559,中国,CN,江苏省,320000,无锡市,320200,1,0,0,0
2019-12-560,中国,CN,江苏省,320000,常州市,320400,5,0,0,0
2019-12-561,中国,CN,江苏省,320000,苏州市,320500,3,0,1,0
2019-12-562,中国,CN,江苏省,320000,南通市,320600,1,0,0,0
2019-12-563,中国,CN,江苏省,320000,连云港市,320700,1,0,0,0
2019-12-564,中国,CN,江苏省,320000,盐城市,320900,1,0,0,0
2019-12-565,中国,CN,江苏省,320000,扬州市,321000,1,0,0,0
2019-12-566,中国,CN,江苏省,320000,宿迁市,321300,1,0,0,0
2019-12-567,中国,CN,浙江省,330000,,,62,0,1,0
2019-12-568,中国,CN,浙江省,330000,杭州市,330100,12,0,0,0
2019-12-569,中国,CN,浙江省,330000,宁波市,330200,6,0,0,0
2019-12-570,中国,CN,浙江省,330000,温州市,330300,10,0,1,0
2019-12-571,中国,CN,浙江省,330000,嘉兴市,330400,4,0,0,0
2019-12-572,中国,CN,浙江省,330000,绍兴市,330600,4,0,0,0
2019-12-573,中国,CN,浙江省,330000,金华市,330700,2,0,0,0
2019-12-574,中国,CN,浙江省,330000,衢州市,330800,2,0,0,0
2019-12-575,中国,CN,浙江省,330000,舟山市,330900,2,0,0,0
2019-12-576,中国,CN,浙江省,330000,台州市,331000,20,0,0,0
2019-12-577,中国,CN,安徽省,340000,,,39,0,0,0
2019-12-578,中国,CN,安徽省,340000,合肥市,340100,10,0,0,0
2019-12-579,中国,CN,安徽省,340000,芜湖市,340200,1,0,0,0
2019-12-580,中国,CN,安徽省,340000,蚌埠市,340300,1,0,0,0
2019-12-581,中国,CN,安徽省,340000,马鞍山市,340500,4,0,0,0
2019-12-582,中国,CN,安徽省,340000,铜陵市,340700,3,0,0,0
2019-12-583,中国,CN,安徽省,340000,安庆市,340800,4,0,0,0
2019-12-584,中国,CN,安徽省,340000,滁州市,341100,2,0,0,0
2019-12-585,中国,CN,安徽省,340000,阜阳市,341200,7,0,0,0
2019-12-586,中国,CN,安徽省,340000,六安市,341500,2,0,0,0
2019-12-587,中国,CN,安徽省,340000,亳州市,341600,4,0,0,0
2019-12-588,中国,CN,安徽省,340000,池州市,341700,1,0,0,0
2019-12-589,中国,CN,福建省,350000,,,10,4,0,0
2019-12-590,中国,CN,福建省,350000,福州市,350100,5,0,0,0
2019-12-591,中国,CN,福建省,350000,厦门市,350200,3,2,0,0
2019-12-592,中国,CN,福建省,350000,三明市,350400,0,1,0,0
2019-12-593,中国,CN,福建省,350000,泉州市,350500,1,0,0,0
2019-12-594,中国,CN,福建省,350000,漳州市,350600,0,1,0,0
2019-12-595,中国,CN,福建省,350000,宁德市,350900,1,0,0,0
2019-12-596,中国,CN,江西省,360000,,,18,0,0,0
2019-12-597,中国,CN,江西省,360000,南昌市,360100,3,0,0,0
2019-12-598,中国,CN,江西省,360000,景德镇市,360200,1,0,0,0
2019-12-599,中国,CN,江西省,360000,萍乡市,360300,1,0,0,0
2019-12-600,中国,CN,江西省,360000,九江市,360400,2,0,0,0
2019-12-601,中国,CN,江西省,360000,新余市,360500,1,0,0,0
2019-12-602,中国,CN,江西省,360000,赣州市,360700,2,0,0,0
2019-12-603,中国,CN,江西省,360000,吉安市,360800,1,0,0,0
2019-12-604,中国,CN,江西省,360000,宜春市,360900,1,0,0,0
2019-12-605,中国,CN,江西省,360000,抚州市,361000,4,0,0,0
2019-12-606,中国,CN,江西省,360000,上饶市,361100,2,0,0,0
2019-12-607,中国,CN,山东省,370000,,,21,11,0,0
2019-12-608,中国,CN,山东省,370000,济南市,370100,2,2,0,0
2019-12-609,中国,CN,山东省,370000,青岛市,370200,4,1,0,0
2019-12-610,中国,CN,山东省,370000,烟台市,370600,2,0,0,0
2019-12-611,中国,CN,山东省,370000,潍坊市,370700,1,1,0,0
2019-12-612,中国,CN,山东省,370000,济宁市,370800,2,2,0,0
2019-12-613,中国,CN,山东省,370000,威海市,371000,3,2,0,0
2019-12-614,中国,CN,山东省,370000,日照市,371100,2,0,0,0
2019-12-615,中国,CN,山东省,370000,临沂市,371300,3,1,0,0
2019-12-616,中国,CN,山东省,370000,德州市,371400,1,0,0,0
2019-12-617,中国,CN,山东省,370000,聊城市,371500,1,0,0,0
2019-12-618,中国,CN,山东省,370000,滨州市,371600,0,1,0,0
2019-12-619,中国,CN,山东省,370000,菏泽市,371700,0,1,0,0
2019-12-620,中国,CN,河南省,410000,,,32,1,0,0
2019-12-621,中国,CN,河南省,410000,郑州市,410100,6,0,0,0
2019-12-622,中国,CN,河南省,410000,巩义市,410181,2,0,0,0
2019-12-623,中国,CN,河南省,410000,洛阳市,410300,1,0,0,0
2019-12-624,中国,CN,河南省,410000,平顶山市,410400,1,0,0,0
2019-12-625,中国,CN,河南省,410000,新乡市,410700,1,0,0,0
2019-12-626,中国,CN,河南省,410000,三门峡市,411200,1,0,0,0
2019-12-627,中国,CN,河南省,410000,南阳市,411300,8,0,0,0
2019-12-628,中国,CN,河南省,410000,信阳市,411500,5,0,0,0
2019-12-629,中国,CN,河南省,410000,固始县,411525,1,0,0,0
2019-12-630,中国,CN,河南省,410000,周口市,411600,4,0,0,0
2019-12-631,中国,CN,河南省,410000,驻马店市,411700,2,0,0,0
2019-12-632,中国,CN,湖北省,420000,,,729,0,32,39
2019-12-633,中国,CN,湖北省,420000,武汉市,420100,572,0,0,38
2019-12-634,中国,CN,湖北省,420000,十堰市,420300,5,0,0,0
2019-12-635,中国,CN,湖北省,420000,宜昌市,420500,1,0,0,1
2019-12-636,中国,CN,湖北省,420000,鄂州市,420700,1,0,0,0
2019-12-637,中国,CN,湖北省,420000,荆门市,420800,21,0,0,0
2019-12-638,中国,CN,湖北省,420000,孝感市,420900,26,0,0,0
2019-12-639,中国,CN,湖北省,420000,荆州市,421000,10,0,0,0
2019-12-640,中国,CN,湖北省,420000,黄冈市,421100,64,0,0,0
2019-12-641,中国,CN,湖北省,420000,随州市,421300,5,0,0,0
2019-12-642,中国,CN,湖北省,420000,恩施土家族苗族自治州,422800,11,0,0,0
2019-12-643,中国,CN,湖北省,420000,仙桃市,429004,10,0,0,0
2019-12-644,中国,CN,湖北省,420000,天门市,429006,3,0,0,0
2019-12-645,中国,CN,湖南省,430000,,,43,0,0,0
2019-12-646,中国,CN,湖南省,430000,长沙市,430100,8,0,0,0
2019-12-647,中国,CN,湖南省,430000,株洲市,430200,1,0,0,0
2019-12-648,中国,CN,湖南省,430000,湘潭市,430300,2,0,0,0
2019-12-649,中国,CN,湖南省,430000,衡阳市,430400,3,0,0,0
2019-12-650,中国,CN,湖南省,430000,邵阳市,430500,2,0,0,0
2019-12-651,中国,CN,湖南省,430000,岳阳市,430600,5,0,0,0
2019-12-652,中国,CN,湖南省,430000,常德市,430700,3,0,0,0
2019-12-653,中国,CN,湖南省,430000,益阳市,430900,4,0,0,0
2019-12-654,中国,CN,湖南省,430000,郴州市,431000,1,0,0,0
2019-12-655,中国,CN,湖南省,430000,永州市,431100,4,0,0,0
2019-12-656,中国,CN,湖南省,430000,怀化市,431200,5,0,0,0
2019-12-657,中国,CN,湖南省,430000,娄底市,431300,5,0,0,0
2019-12-658,中国,CN,广东省,440000,,,78,0,2,0
2019-12-659,中国,CN,广东省,440000,广州市,440100,14,0,0,0
2019-12-660,中国,CN,广东省,440000,韶关市,440200,3,0,0,0
2019-12-661,中国,CN,广东省,440000,深圳市,440300,20,0,2,0
2019-12-662,中国,CN,广东省,440000,珠海市,440400,10,0,0,0
2019-12-663,中国,CN,广东省,440000,汕头市,440500,1,0,0,0
2019-12-664,中国,CN,广东省,440000,佛山市,440600,9,0,0,0
2019-12-665,中国,CN,广东省,440000,湛江市,440800,2,0,0,0
2019-12-666,中国,CN,广东省,440000,肇庆市,441200,2,0,0,0
2019-12-667,中国,CN,广东省,440000,惠州市,441300,7,0,0,0
2019-12-668,中国,CN,广东省,440000,阳江市,441700,5,0,0,0
2019-12-669,中国,CN,广东省,440000,清远市,441800,2,0,0,0
2019-12-670,中国,CN,广东省,440000,东莞市,441900,1,0,0,0
2019-12-671,中国,CN,广东省,440000,中山市,442000,2,0,0,0
2019-12-672,中国,CN,广西壮族自治区,450000,,,23,0,0,0
2019-12-673,中国,CN,广西壮族自治区,450000,柳州市,450200,3,0,0,0
2019-12-674,中国,CN,广西壮族自治区,450000,桂林市,450300,6,0,0,0
2019-12-675,中国,CN,广西壮族自治区,450000,梧州市,450400,1,0,0,0
2019-12-676,中国,CN,广西壮族自治区,450000,北海市,450500,6,0,0,0
2019-12-677,中国,CN,广西壮族自治区,450000,防城港市,450600,2,0,0,0
2019-12-678,中国,CN,广西壮族自治区,450000,玉林市,450900,1,0,0,0
2019-12-679,中国,CN,广西壮族自治区,450000,百色市,451000,1,0,0,0
2019-12-680,中国,CN,广西壮族自治区,450000,河池市,451200,3,0,0,0
2019-12-681,中国,CN,海南省,460000,,,17,0,0,0
2019-12-682,中国,CN,海南省,460000,海口市,460100,3,0,0,0
2019-12-683,中国,CN,海南省,460000,三亚市,460200,5,0,0,0
2019-12-684,中国,CN,海南省,460000,儋州市,460400,3,0,0,0
2019-12-685,中国,CN,海南省,460000,万宁市,469006,5,0,0,0
2019-12-686,中国,CN,海南省,460000,临高县,469024,1,0,0,0
2019-12-687,中国,CN,重庆市,500000,,,57,0,0,0
2019-12-688,中国,CN,重庆市,500000,两江新区,,3,0,0,0
2019-12-689,中国,CN,重庆市,500000,万州区,500101,10,0,0,0
2019-12-690,中国,CN,重庆市,500000,涪陵区,500102,1,0,0,0
2019-12-691,中国,CN,重庆市,500000,大渡口区,500104,2,0,0,0
2019-12-692,中国,CN,重庆市,500000,九龙坡区,500107,3,0,0,0
2019-12-693,中国,CN,重庆市,500000,渝北区,500112,2,0,0,0
2019-12-694,中国,CN,重庆市,500000,长寿区,500115,5,0,0,0
2019-12-695,中国,CN,重庆市,500000,合川区,500117,2,0,0,0
2019-12-696,中国,CN,重庆市,500000,永川区,500118,3,0,0,0
2019-12-697,中国,CN,重庆市,500000,璧山区,500120,2,0,0,0
2019-12-698,中国,CN,重庆市,500000,开州区,500154,4,0,0,0
2019-12-699,中国,CN,重庆市,500000,梁平区,500155,1,0,0,0
2019-12-700,中国,CN,重庆市,500000,城口县,500229,1,0,0,0
2019-12-701,中国,CN,重庆市,500000,丰都县,500230,1,0,0,0
2019-12-702,中国,CN,重庆市,500000,垫江县,500231,2,0,0,0
2019-12-703,中国,CN,重庆市,500000,忠县,500233,3,0,0,0
2019-12-704,中国,CN,重庆市,500000,云阳县,500235,2,0,0,0
2019-12-705,中国,CN,重庆市,500000,奉节县,500236,1,0,0,0
2019-12-706,中国,CN,重庆市,500000,巫山县,500237,3,0,0,0
2019-12-707,中国,CN,重庆市,500000,巫溪县,500238,2,0,0,0
2019-12-708,中国,CN,重庆市,500000,石柱土家族自治县,500240,3,0,0,0
2019-12-709,中国,CN,重庆市,500000,秀山土家族苗族自治县,500241,1,0,0,0
2019-12-710,中国,CN,四川省,510000,,,28,0,0,0
2019-12-711,中国,CN,四川省,510000,成都市,510100,16,0,0,0
2019-12-712,中国,CN,四川省,510000,自贡市,510300,1,0,0,0
2019-12-713,中国,CN,四川省,510000,泸州市,510500,1,0,0,0
2019-12-714,中国,CN,四川省,510000,德阳市,510600,1,0,0,0
2019-12-715,中国,CN,四川省,510000,绵阳市,510700,2,0,0,0
2019-12-716,中国,CN,四川省,510000,遂宁市,510900,2,0,0,0
2019-12-717,中国,CN,四川省,510000,内江市,511000,1,0,0,0
2019-12-718,中国,CN,四川省,510000,广安市,511600,2,0,0,0
2019-12-719,中国,CN,四川省,510000,达州市,511700,1,0,0,0
2019-12-720,中国,CN,四川省,510000,雅安市,511800,1,0,0,0
2019-12-721,中国,CN,贵州省,520000,,,4,0,0,0
2019-12-722,中国,CN,贵州省,520000,贵阳市,520100,1,0,0,0
2019-12-723,中国,CN,贵州省,520000,铜仁市,520600,2,0,0,0
2019-12-724,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,1,0,0,0
2019-12-725,中国,CN,云南省,530000,,,5,0,0,0
2019-12-726,中国,CN,云南省,530000,昆明市,530100,3,0,0,0
2019-12-727,中国,CN,云南省,530000,丽江市,530700,1,0,0,0
2019-12-728,中国,CN,云南省,530000,西双版纳傣族自治州,532800,1,0,0,0
2019-12-729,中国,CN,陕西省,610000,,,15,0,0,0
2019-12-730,中国,CN,甘肃省,620000,,,4,0,0,0
2019-12-731,中国,CN,青海省,630000,,,0,1,0,0
2019-12-732,中国,CN,青海省,630000,西宁市,630100,0,1,0,0
2019-12-733,中国,CN,宁夏回族自治区,640000,,,3,1,0,0
2019-12-734,中国,CN,宁夏回族自治区,640000,银川市,640100,1,0,0,0
2019-12-735,中国,CN,宁夏回族自治区,640000,固原市,640400,1,0,0,0
2019-12-736,中国,CN,宁夏回族自治区,640000,中卫市,640500,1,0,0,0
2019-12-737,中国,CN,新疆维吾尔自治区,650000,,,3,0,0,0
2019-12-738,中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,3,0,0,0
2019-12-739,中国,CN,台湾省,710000,,,3,0,0,0
2019-12-740,中国,CN,香港特别行政区,810000,,,5,0,0,0
2019-12-741,中国,CN,澳门特别行政区,820000,,,2,0,0,0
2019-12-742,法国,FR,,,,,2,0,0,0
2019-12-743,日本,JP,,,,,2,0,1,0
2019-12-744,韩国,KR,,,,,2,0,0,0
2019-12-745,尼泊尔,NP,,,,,1,0,0,0
2019-12-746,新加坡,SG,,,,,3,0,0,0
2019-12-747,泰国,TH,,,,,4,0,2,0
2019-12-748,美国,US,,,,,2,0,0,0
2019-12-749,越南,VN,,,,,2,0,0,0
2019-12-750,澳大利亚,AU,,,,,1,0,0,0
2019-12-751,中国,CN,,,,,1975,2684,49,56
2019-12-752,中国,CN,北京市,110000,,,41,0,0,0
2019-12-753,中国,CN,北京市,110000,外地来京,,11,0,0,0
2019-12-754,中国,CN,北京市,110000,西城区,110102,4,0,0,0
2019-12-755,中国,CN,北京市,110000,朝阳区,110105,6,0,0,0
2019-12-756,中国,CN,北京市,110000,丰台区,110106,2,0,0,0
2019-12-757,中国,CN,北京市,110000,石景山区,110107,1,0,0,0
2019-12-758,中国,CN,北京市,110000,海淀区,110108,8,0,0,0
2019-12-759,中国,CN,北京市,110000,通州区,110112,3,0,0,0
