date,country,province,city,confirmed,suspected,cured,dead
2020-02-25,China,BeiJingCity,TongZhouQu,19,0,0,0
2020-02-25,China,BeiJingCity,ShunYiQu,10,0,0,0
2020-02-25,China,BeiJingCity,ChangPingQu,29,0,0,0
2020-02-25,China,BeiJingCity,DaXingQu,39,0,16,0
2020-02-25,China,BeiJingCity,HuaiRouQu,7,0,0,0
2020-02-25,China,BeiJingCity,PingGuQu,0,0,0,0
2020-02-25,China,BeiJingCity,MiYunQu,7,0,0,0
2020-02-25,China,BeiJingCity,YanQingQu,1,0,0,0
2020-02-25,China,TianJinCity,,135,0,91,3
2020-02-25,China,TianJinCity,WaiDeLaiJin,6,0,5,0
2020-02-25,China,TianJinCity,WeiGongBuLaiYuan,0,0,4,0
2020-02-25,China,TianJinCity,HePingQu,6,0,5,0
2020-02-25,China,TianJinCity,HeDongQu,15,0,11,1
2020-02-25,China,TianJinCity,HeXiQu,4,0,4,0
2020-02-25,China,TianJinCity,NanKaiQu,6,0,2,0
2020-02-25,China,TianJinCity,HeBeiQu,12,0,10,0
2020-02-25,China,TianJinCity,HongQiaoQu,2,0,2,0
2020-02-25,China,TianJinCity,DongLiQu,4,0,4,0
2020-02-25,China,TianJinCity,XiQingQu,4,0,4,0
2020-02-25,China,TianJinCity,JinNanQu,1,0,1,0
2020-02-25,China,TianJinCity,BeiChenQu,6,0,3,0
2020-02-25,China,TianJinCity,WuQingQu,2,0,2,0
2020-02-25,China,TianJinCity,BaoChiQu,60,0,30,2
2020-02-25,China,TianJinCity,BinHaiXinQu,3,0,3,0
2020-02-25,China,TianJinCity,NingHeQu,4,0,1,0
2020-02-25,China,TianJinCity,JingHaiQu,0,0,0,0
2020-02-25,China,TianJinCity,JiZhouQu,0,0,0,0
2020-02-25,China,HeBeiProvince,,312,0,248,6
2020-02-25,China,HeBeiProvince,ShiJiaZhuangCity,29,0,22,0
2020-02-25,China,HeBeiProvince,TangShanCity,58,0,30,1
2020-02-25,China,HeBeiProvince,QinHuangDaoCity,10,0,8,1
2020-02-25,China,HeBeiProvince,HanDanCity,32,0,28,0
2020-02-25,China,HeBeiProvince,XingTaiCity,23,0,20,1
2020-02-25,China,HeBeiProvince,BaoDingCity,32,0,32,0
2020-02-25,China,HeBeiProvince,ZhangJiaKouCity,34,0,32,0
2020-02-25,China,HeBeiProvince,ChengDeCity,7,0,7,0
2020-02-25,China,HeBeiProvince,CangZhouCity,48,0,33,3
2020-02-25,China,HeBeiProvince,LangFangCity,30,0,28,0
2020-02-25,China,HeBeiProvince,HengShuiCity,8,0,8,0
2020-02-25,China,ShanXiProvince,,133,0,98,0
2020-02-25,China,ShanXiProvince,TaiYuanCity,20,0,16,0
2020-02-25,China,ShanXiProvince,DaTongCity,12,0,8,0
2020-02-25,China,ShanXiProvince,YangQuanCity,4,0,4,0
2020-02-25,China,ShanXiProvince,ZhangZhiCity,8,0,5,0
2020-02-25,China,ShanXiProvince,JinChengCity,10,0,5,0
2020-02-25,China,ShanXiProvince,ShuoZhouCity,8,0,6,0
2020-02-25,China,ShanXiProvince,JinZhongCity,37,0,23,0
2020-02-25,China,ShanXiProvince,YunChengCity,19,0,17,0
2020-02-25,China,ShanXiProvince,XinZhouCity,7,0,4,0
2020-02-25,China,ShanXiProvince,LinFenCity,2,0,2,0
2020-02-25,China,ShanXiProvince,LvLiangCity,6,0,6,0
2020-02-25,China,NeiMengGuZiZhiQu,,75,0,35,0
2020-02-25,China,NeiMengGuZiZhiQu,HuHeHaoTeCity,7,0,2,0
2020-02-25,China,NeiMengGuZiZhiQu,BaoTouCity,11,0,5,0
2020-02-25,China,NeiMengGuZiZhiQu,WuHaiCity,2,0,1,0
2020-02-25,China,NeiMengGuZiZhiQu,ChiFengCity,9,0,3,0
2020-02-25,China,NeiMengGuZiZhiQu,TongLiaoCity,7,0,1,0
2020-02-25,China,NeiMengGuZiZhiQu,EErDuoSiCity,11,0,9,0
2020-02-25,China,NeiMengGuZiZhiQu,HuLunBeiErCity,7,0,4,0
2020-02-25,China,NeiMengGuZiZhiQu,BaYanNaoErCity,8,0,6,0
2020-02-25,China,NeiMengGuZiZhiQu,WuLanChaBuCity,3,0,1,0
2020-02-25,China,NeiMengGuZiZhiQu,XingAnMeng,1,0,0,0
2020-02-25,China,NeiMengGuZiZhiQu,XiLinGuoLeiMeng,9,0,2,0
2020-02-25,China,NeiMengGuZiZhiQu,ALaShanMeng,0,0,0,0
2020-02-25,China,LiaoNingProvince,,121,0,88,1
2020-02-25,China,LiaoNingProvince,ShenYangCity,28,0,20,0
2020-02-25,China,LiaoNingProvince,DaLianCity,19,0,11,0
2020-02-25,China,LiaoNingProvince,AnShanCity,4,0,0,0
2020-02-25,China,LiaoNingProvince,BenXiCity,3,0,3,0
2020-02-25,China,LiaoNingProvince,DanDongCity,7,0,6,0
2020-02-25,China,LiaoNingProvince,JinZhouCity,12,0,9,0
2020-02-25,China,LiaoNingProvince,YingKouCity,1,0,1,0
2020-02-25,China,LiaoNingProvince,FuXinCity,8,0,8,0
2020-02-25,China,LiaoNingProvince,LiaoYangCity,3,0,3,0
2020-02-25,China,LiaoNingProvince,PanJinCity,11,0,9,0
2020-02-25,China,LiaoNingProvince,TieLingCity,7,0,5,0
2020-02-25,China,LiaoNingProvince,ChaoYangCity,6,0,3,0
2020-02-25,China,LiaoNingProvince,HuLuDaoCity,12,0,6,1
2020-02-25,China,JiLinProvince,,93,0,63,1
2020-02-25,China,JiLinProvince,ZhangChunCity,45,0,33,0
2020-02-25,China,JiLinProvince,JiLinCity,5,0,5,0
2020-02-25,China,JiLinProvince,SiPingCity,15,0,9,1
2020-02-25,China,JiLinProvince,GongZhuLingCity,6,0,3,0
2020-02-25,China,JiLinProvince,LiaoYuanCity,7,0,2,0
2020-02-25,China,JiLinProvince,TongHuaCity,6,0,2,0
2020-02-25,China,JiLinProvince,MeiHeKouCity,1,0,1,0
2020-02-25,China,JiLinProvince,BaiShanCity,0,0,0,0
2020-02-25,China,JiLinProvince,SongYuanCity,2,0,2,0
2020-02-25,China,JiLinProvince,BaiChengCity,1,0,0,0
2020-02-25,China,JiLinProvince,YanBianChaoXianZuZiZhiZhou,5,0,5,0
2020-02-25,China,HeiLongJiangProvince,,480,0,245,12
2020-02-25,China,HeiLongJiangProvince,HaErBinCity,198,0,77,3
2020-02-25,China,HeiLongJiangProvince,QiQiHaErCity,43,0,26,1
2020-02-25,China,HeiLongJiangProvince,JiXiCity,46,0,20,0
2020-02-25,China,HeiLongJiangProvince,HeGangCity,5,0,4,0
2020-02-25,China,HeiLongJiangProvince,ShuangYaShanCity,52,0,23,3
2020-02-25,China,HeiLongJiangProvince,DaQingCity,26,0,12,1
2020-02-25,China,HeiLongJiangProvince,YiChunCity,1,0,0,0
2020-02-25,China,HeiLongJiangProvince,JiaMuSiCity,15,0,15,0
2020-02-25,China,HeiLongJiangProvince,QiTaiHeCity,17,0,10,0
2020-02-25,China,HeiLongJiangProvince,MuDanJiangCity,14,0,8,0
2020-02-25,China,HeiLongJiangProvince,HeiHeCity,14,0,9,0
2020-02-25,China,HeiLongJiangProvince,SuiHuaCity,47,0,35,4
2020-02-25,China,HeiLongJiangProvince,DaXingAnLingDeQu,2,0,2,0
2020-02-25,China,ShangHaiCity,,336,0,268,3
2020-02-25,China,ShangHaiCity,WaiDeLaiHu,111,0,86,1
2020-02-25,China,ShangHaiCity,WeiGongBuLaiYuan,0,0,7,2
2020-02-25,China,ShangHaiCity,HuangPuQu,6,0,4,0
2020-02-25,China,ShangHaiCity,XuHuiQu,18,0,15,0
2020-02-25,China,ShangHaiCity,ZhangNingQu,13,0,12,0
2020-02-25,China,ShangHaiCity,JingAnQu,16,0,12,0
2020-02-25,China,ShangHaiCity,PuTuoQu,11,0,9,0
2020-02-25,China,ShangHaiCity,HongKouQu,7,0,5,0
2020-02-25,China,ShangHaiCity,YangPuQu,9,0,7,0
2020-02-25,China,ShangHaiCity,MinXingQu,19,0,17,0
2020-02-25,China,ShangHaiCity,BaoShanQu,21,0,12,0
2020-02-25,China,ShangHaiCity,JiaDingQu,9,0,6,0
2020-02-25,China,ShangHaiCity,PuDongXinQu,60,0,49,0
2020-02-25,China,ShangHaiCity,JinShanQu,3,0,2,0
2020-02-25,China,ShangHaiCity,SongJiangQu,14,0,11,0
2020-02-25,China,ShangHaiCity,QingPuQu,6,0,5,0
2020-02-25,China,ShangHaiCity,FengXianQu,9,0,7,0
2020-02-25,China,ShangHaiCity,ChongMingQu,4,0,2,0
2020-02-25,China,JiangSuProvince,,631,0,463,0
2020-02-25,China,JiangSuProvince,NanJingCity,93,0,57,0
2020-02-25,China,JiangSuProvince,WuXiCity,55,0,41,0
2020-02-25,China,JiangSuProvince,XuZhouCity,79,0,67,0
2020-02-25,China,JiangSuProvince,ChangZhouCity,51,0,41,0
2020-02-25,China,JiangSuProvince,SuZhouCity,87,0,57,0
2020-02-25,China,JiangSuProvince,NanTongCity,40,0,34,0
2020-02-25,China,JiangSuProvince,LianYunGangCity,48,0,25,0
2020-02-25,China,JiangSuProvince,HuaiAnCity,66,0,46,0
2020-02-25,China,JiangSuProvince,YanChengCity,27,0,24,0
2020-02-25,China,JiangSuProvince,YangZhouCity,23,0,17,0
2020-02-25,China,JiangSuProvince,ZhenJiangCity,12,0,10,0
2020-02-25,China,JiangSuProvince,TaiZhouCity,37,0,29,0
2020-02-25,China,JiangSuProvince,SuQianCity,13,0,11,0
2020-02-25,China,ZheJiangProvince,,1217,0,814,1
2020-02-25,China,ZheJiangProvince,WeiGongBuLaiYuan,0,0,1,0
2020-02-25,China,ZheJiangProvince,ProvinceShiLiFengJianYu,36,0,0,0
2020-02-25,China,ZheJiangProvince,HangZhouCity,169,0,137,0
2020-02-25,China,ZheJiangProvince,NingBoCity,157,0,123,0
2020-02-25,China,ZheJiangProvince,WenZhouCity,504,0,317,1
2020-02-25,China,ZheJiangProvince,JiaXingCity,45,0,28,0
2020-02-25,China,ZheJiangProvince,HuZhouCity,10,0,7,0
2020-02-25,China,ZheJiangProvince,ShaoXingCity,42,0,30,0
2020-02-25,China,ZheJiangProvince,JinHuaCity,55,0,39,0
2020-02-25,China,ZheJiangProvince,QuZhouCity,14,0,10,0
2020-02-25,China,ZheJiangProvince,ZhouShanCity,10,0,5,0
2020-02-25,China,ZheJiangProvince,TaiZhouCity,146,0,98,0
2020-02-25,China,ZheJiangProvince,LiShuiCity,17,0,14,0
2020-02-25,China,AnHuiProvince,,989,0,727,6
2020-02-25,China,AnHuiProvince,HeFeiCity,174,0,121,1
2020-02-25,China,AnHuiProvince,WuHuCity,33,0,27,0
2020-02-25,China,AnHuiProvince,BangBuCity,160,0,113,5
2020-02-25,China,AnHuiProvince,HuaiNanCity,27,0,18,0
2020-02-25,China,AnHuiProvince,MaAnShanCity,38,0,21,0
2020-02-25,China,AnHuiProvince,HuaiBeiCity,27,0,20,0
2020-02-25,China,AnHuiProvince,TongLingCity,29,0,22,0
2020-02-25,China,AnHuiProvince,AnQingCity,83,0,69,0
2020-02-25,China,AnHuiProvince,HuangShanCity,9,0,6,0
2020-02-25,China,AnHuiProvince,ChuZhouCity,13,0,9,0
2020-02-25,China,AnHuiProvince,FuYangCity,155,0,109,0
2020-02-25,China,AnHuiProvince,SuZhouCity,41,0,29,0
2020-02-25,China,AnHuiProvince,LiuAnCity,69,0,45,0
2020-02-25,China,AnHuiProvince,BoZhouCity,108,0,87,0
2020-02-25,China,AnHuiProvince,ChiZhouCity,17,0,13,0
2020-02-25,China,AnHuiProvince,XuanChengCity,6,0,4,0
2020-02-25,China,FuJianProvince,,294,0,205,1
2020-02-25,China,FuJianProvince,WeiGongBuLaiYuan,0,0,5,0
2020-02-25,China,FuJianProvince,FuZhouCity,71,0,61,1
2020-02-25,China,FuJianProvince,ShaMenCity,35,0,27,0
2020-02-25,China,FuJianProvince,PuTianCity,55,0,30,0
2020-02-25,China,FuJianProvince,SanMingCity,14,0,8,0
2020-02-25,China,FuJianProvince,QuanZhouCity,47,0,22,0
2020-02-25,China,FuJianProvince,ZhangZhouCity,20,0,14,0
2020-02-25,China,FuJianProvince,NanPingCity,20,0,12,0
2020-02-25,China,FuJianProvince,LongYanCity,6,0,5,0
2020-02-25,China,FuJianProvince,NingDeCity,26,0,20,0
2020-02-25,China,JiangXiProvince,,934,0,719,1
2020-02-25,China,JiangXiProvince,GanJiangXinQu,1,0,0,0
2020-02-25,China,JiangXiProvince,NanChangCity,229,0,184,0
2020-02-25,China,JiangXiProvince,JingDeZhenCity,6,0,3,0
2020-02-25,China,JiangXiProvince,PingXiangCity,33,0,16,0
2020-02-25,China,JiangXiProvince,JiuJiangCity,118,0,62,0
2020-02-25,China,JiangXiProvince,XinYuCity,130,0,109,0
2020-02-25,China,JiangXiProvince,YingTanCity,18,0,10,0
2020-02-25,China,JiangXiProvince,GanZhouCity,76,0,53,1
2020-02-25,China,JiangXiProvince,JiAnCity,22,0,12,0
2020-02-25,China,JiangXiProvince,YiChunCity,106,0,84,0
2020-02-25,China,JiangXiProvince,FuZhouCity,72,0,52,0
2020-02-25,China,JiangXiProvince,ShangRaoCity,123,0,97,0
2020-02-25,China,ShanDongProvince,,756,0,357,6
2020-02-25,China,ShanDongProvince,JiNanCity,47,0,24,0
2020-02-25,China,ShanDongProvince,QingDaoCity,60,0,38,1
2020-02-25,China,ShanDongProvince,ZiBoCity,30,0,16,1
2020-02-25,China,ShanDongProvince,ZaoZhuangCity,24,0,20,0
2020-02-25,China,ShanDongProvince,DongYingCity,0,0,0,0
2020-02-25,China,ShanDongProvince,YanTaiCity,47,0,23,0
2020-02-25,China,ShanDongProvince,WeiFangCity,44,0,24,0
2020-02-25,China,ShanDongProvince,JiNingCity,258,0,35,0
2020-02-25,China,ShanDongProvince,TaiAnCity,35,0,22,2
2020-02-25,China,ShanDongProvince,WeiHaiCity,38,0,27,0
2020-02-25,China,ShanDongProvince,RiZhaoCity,16,0,11,0
2020-02-25,China,ShanDongProvince,LinYiCity,49,0,44,0
2020-02-25,China,ShanDongProvince,DeZhouCity,37,0,15,2
2020-02-25,China,ShanDongProvince,LiaoChengCity,38,0,28,0
2020-02-25,China,ShanDongProvince,BinZhouCity,15,0,11,0
2020-02-25,China,ShanDongProvince,HeZeCity,18,0,17,0
2020-02-25,China,HeNanProvince,,1271,0,1023,19
2020-02-25,China,HeNanProvince,WeiGongBuLaiYuan,0,0,17,5
2020-02-25,China,HeNanProvince,ZhengZhouCity,157,0,118,0
2020-02-25,China,HeNanProvince,KaiFengCity,26,0,16,0
2020-02-25,China,HeNanProvince,LuoYangCity,31,0,20,0
2020-02-25,China,HeNanProvince,PingDingShanCity,58,0,44,1
2020-02-25,China,HeNanProvince,AnYangCity,53,0,41,0
2020-02-25,China,HeNanProvince,HeBiCity,19,0,13,0
2020-02-25,China,HeNanProvince,XinXiangCity,57,0,48,3
2020-02-25,China,HeNanProvince,JiaoZuoCity,32,0,24,1
2020-02-25,China,HeNanProvince,PuYangCity,17,0,10,0
2020-02-25,China,HeNanProvince,XuChangCity,39,0,32,0
2020-02-25,China,HeNanProvince,LuoHeCity,35,0,23,0
2020-02-25,China,HeNanProvince,SanMenXiaCity,7,0,6,1
2020-02-25,China,HeNanProvince,NanYangCity,155,0,129,3
2020-02-25,China,HeNanProvince,ShangQiuCity,91,0,75,3
2020-02-25,China,HeNanProvince,XinYangCity,274,0,208,2
2020-02-25,China,HeNanProvince,ZhouKouCity,76,0,51,0
2020-02-25,China,HeNanProvince,ZhuMaDianCity,139,0,124,0
2020-02-25,China,HeNanProvince,JiYuanCity,5,0,3,0
2020-02-25,China,HuBeiProvince,,65187,0,20912,2615
2020-02-25,China,HuBeiProvince,JianYuXiTong,0,0,0,0
2020-02-25,China,HuBeiProvince,WuHanCity,47071,0,10364,2043
2020-02-25,China,HuBeiProvince,HuangShiCity,1008,0,568,31
2020-02-25,China,HuBeiProvince,ShiYanCity,671,0,316,3
2020-02-25,China,HuBeiProvince,YiChangCity,926,0,347,29
2020-02-25,China,HuBeiProvince,XiangYangCity,1175,0,593,30
2020-02-25,China,HuBeiProvince,EZhouCity,1385,0,502,41
2020-02-25,China,HuBeiProvince,JingMenCity,920,0,432,37
2020-02-25,China,HuBeiProvince,XiaoGanCity,3482,0,1328,110
2020-02-25,China,HuBeiProvince,JingZhouCity,1576,0,776,42
2020-02-25,China,HuBeiProvince,HuangGangCity,2904,0,1780,106
2020-02-25,China,HuBeiProvince,XianNingCity,836,0,504,11
2020-02-25,China,HuBeiProvince,SuiZhouCity,1305,0,601,36
2020-02-25,China,HuBeiProvince,EnShiTuJiaZuMiaoZuZiZhiZhou,251,0,151,4
2020-02-25,China,HuBeiProvince,XianTaoCity,575,0,316,19
2020-02-25,China,HuBeiProvince,QianJiangCity,195,0,91,8
2020-02-25,China,HuBeiProvince,TianMenCity,495,0,282,13
2020-02-25,China,HuBeiProvince,ShenNongJiaLinQu,11,0,10,0
2020-02-25,China,HuNanProvince,,1016,0,779,4
2020-02-25,China,HuNanProvince,ZhangShaCity,242,0,152,2
2020-02-25,China,HuNanProvince,ZhuZhouCity,80,0,54,0
2020-02-25,China,HuNanProvince,XiangTanCity,36,0,26,0
2020-02-25,China,HuNanProvince,HengYangCity,48,0,38,0
2020-02-25,China,HuNanProvince,ShaoYangCity,102,0,90,1
2020-02-25,China,HuNanProvince,YueYangCity,156,0,106,1
2020-02-25,China,HuNanProvince,ChangDeCity,82,0,66,0
2020-02-25,China,HuNanProvince,ZhangJiaJieCity,5,0,5,0
2020-02-25,China,HuNanProvince,YiYangCity,59,0,56,0
2020-02-25,China,HuNanProvince,ChenZhouCity,39,0,31,0
2020-02-25,China,HuNanProvince,YongZhouCity,43,0,41,0
2020-02-25,China,HuNanProvince,HuaiHuaCity,40,0,39,0
2020-02-25,China,HuNanProvince,LouDiCity,76,0,56,0
2020-02-25,China,HuNanProvince,XiangXiTuJiaZuMiaoZuZiZhiZhou,8,0,8,0
2020-02-25,China,GuangDongProvince,,1347,0,841,7
2020-02-25,China,GuangDongProvince,WeiGongBuLaiYuan,0,0,10,0
2020-02-25,China,GuangDongProvince,GuangZhouCity,346,0,210,1
2020-02-25,China,GuangDongProvince,ShaoGuanCity,10,0,7,0
2020-02-25,China,GuangDongProvince,ShenZhenCity,417,0,262,3
2020-02-25,China,GuangDongProvince,ZhuHaiCity,98,0,56,1
2020-02-25,China,GuangDongProvince,ShanTouCity,25,0,21,0
2020-02-25,China,GuangDongProvince,FuShanCity,84,0,36,0
2020-02-25,China,GuangDongProvince,JiangMenCity,23,0,10,0
2020-02-25,China,GuangDongProvince,ZhanJiangCity,22,0,14,0
2020-02-25,China,GuangDongProvince,MaoMingCity,14,0,7,0
2020-02-25,China,GuangDongProvince,ZhaoQingCity,19,0,10,1
2020-02-25,China,GuangDongProvince,HuiZhouCity,62,0,49,0
2020-02-25,China,GuangDongProvince,MeiZhouCity,16,0,11,0
2020-02-25,China,GuangDongProvince,ShanWeiCity,5,0,4,0
2020-02-25,China,GuangDongProvince,HeYuanCity,4,0,1,0
2020-02-25,China,GuangDongProvince,YangJiangCity,14,0,10,0
2020-02-25,China,GuangDongProvince,QingYuanCity,12,0,12,0
2020-02-25,China,GuangDongProvince,DongGuanCity,97,0,40,1
2020-02-25,China,GuangDongProvince,ZhongShanCity,66,0,53,0
2020-02-25,China,GuangDongProvince,ChaoZhouCity,5,0,4,0
2020-02-25,China,GuangDongProvince,JieYangCity,8,0,5,0
2020-02-25,China,GuangDongProvince,YunFuCity,0,0,0,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,,252,0,138,2
2020-02-25,China,GuangXiZhuangZuZiZhiQu,NanNingCity,55,0,36,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,LiuZhouCity,24,0,12,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,GuiLinCity,32,0,26,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,WuZhouCity,5,0,5,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,BeiHaiCity,44,0,28,1
2020-02-25,China,GuangXiZhuangZuZiZhiQu,FangChengGangCity,19,0,10,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,QinZhouCity,8,0,7,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,GuiGangCity,8,0,5,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,YuLinCity,11,0,6,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,BaiSeCity,3,0,2,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,HeZhouCity,4,0,4,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,HeChiCity,28,0,6,1
2020-02-25,China,GuangXiZhuangZuZiZhiQu,LaiBinCity,11,0,0,0
2020-02-25,China,GuangXiZhuangZuZiZhiQu,ChongZuoCity,0,0,0,0
2020-02-25,China,HaiNanProvince,,168,0,124,5
2020-02-25,China,HaiNanProvince,WeiGongBuLaiYuan,0,0,3,0
2020-02-25,China,HaiNanProvince,HaiKouCity,39,0,31,0
2020-02-25,China,HaiNanProvince,SanYaCity,54,0,40,1
2020-02-25,China,HaiNanProvince,SanShaCity,0,0,0,0
2020-02-25,China,HaiNanProvince,DanZhouCity,15,0,12,1
2020-02-25,China,HaiNanProvince,WuZhiShanCity,0,0,0,0
2020-02-25,China,HaiNanProvince,QiongHaiCity,6,0,4,1
2020-02-25,China,HaiNanProvince,WenChangCity,3,0,3,0
2020-02-25,China,HaiNanProvince,WanNingCity,13,0,10,0
2020-02-25,China,HaiNanProvince,DongFangCity,3,0,2,0
2020-02-25,China,HaiNanProvince,DingAnXian,3,0,2,1
2020-02-25,China,HaiNanProvince,TunChangXian,0,0,0,0
2020-02-25,China,HaiNanProvince,ChengMaiXian,9,0,6,1
2020-02-25,China,HaiNanProvince,LinGaoXian,6,0,4,0
2020-02-25,China,HaiNanProvince,BaiShaLiZuZiZhiXian,0,0,0,0
2020-02-25,China,HaiNanProvince,ChangJiangLiZuZiZhiXian,7,0,3,0
2020-02-25,China,HaiNanProvince,LeDongLiZuZiZhiXian,2,0,2,0
2020-02-25,China,HaiNanProvince,LingShuiLiZuZiZhiXian,4,0,3,0
2020-02-25,China,HaiNanProvince,BaoTingLiZuMiaoZuZiZhiXian,3,0,1,0
2020-02-25,China,HaiNanProvince,QiongZhongLiZuMiaoZuZiZhiXian,1,0,1,0
2020-02-25,China,ZhongQingCity,,576,0,372,6
2020-02-25,China,ZhongQingCity,WanShengJingKaiQu,1,0,0,0
2020-02-25,China,ZhongQingCity,LiangJiangXinQu,17,0,10,0
2020-02-25,China,ZhongQingCity,GaoXinQu,4,0,3,0
2020-02-25,China,ZhongQingCity,WanZhouQu,118,0,72,4
2020-02-25,China,ZhongQingCity,FuLingQu,5,0,2,0
2020-02-25,China,ZhongQingCity,YuZhongQu,20,0,16,0
2020-02-25,China,ZhongQingCity,DaDuKouQu,7,0,6,0
2020-02-25,China,ZhongQingCity,JiangBeiQu,28,0,11,0
2020-02-25,China,ZhongQingCity,ShaPingBaQu,9,0,1,0
2020-02-25,China,ZhongQingCity,JiuLongPoQu,21,0,11,1
2020-02-25,China,ZhongQingCity,NanAnQu,15,0,5,0
2020-02-25,China,ZhongQingCity,BeiBeiQu,0,0,0,0
2020-02-25,China,ZhongQingCity,QiJiangQu,23,0,13,0
2020-02-25,China,ZhongQingCity,DaZuQu,14,0,9,0
2020-02-25,China,ZhongQingCity,YuBeiQu,17,0,10,0
2020-02-25,China,ZhongQingCity,BaNanQu,6,0,3,0
2020-02-25,China,ZhongQingCity,QianJiangQu,2,0,2,0
2020-02-25,China,ZhongQingCity,ZhangShouQu,22,0,11,0
2020-02-25,China,ZhongQingCity,JiangJinQu,4,0,4,0
2020-02-25,China,ZhongQingCity,HeChuanQu,23,0,14,0
2020-02-25,China,ZhongQingCity,YongChuanQu,5,0,4,0
2020-02-25,China,ZhongQingCity,NanChuanQu,0,0,0,0
2020-02-25,China,ZhongQingCity,BiShanQu,9,0,7,0
2020-02-25,China,ZhongQingCity,TongLiangQu,10,0,4,0
2020-02-25,China,ZhongQingCity,TongNanQu,18,0,7,0
2020-02-25,China,ZhongQingCity,RongChangQu,9,0,5,0
2020-02-25,China,ZhongQingCity,KaiZhouQu,21,0,18,1
2020-02-25,China,ZhongQingCity,LiangPingQu,4,0,4,0
2020-02-25,China,ZhongQingCity,WuLongQu,1,0,1,0
2020-02-25,China,ZhongQingCity,ChengKouXian,2,0,2,0
2020-02-25,China,ZhongQingCity,FengDouXian,10,0,4,0
2020-02-25,China,ZhongQingCity,DianJiangXian,20,0,10,0
2020-02-25,China,ZhongQingCity,ZhongXian,21,0,18,0
2020-02-25,China,ZhongQingCity,YunYangXian,25,0,21,0
2020-02-25,China,ZhongQingCity,FengJieXian,22,0,12,0
2020-02-25,China,ZhongQingCity,WuShanXian,10,0,7,0
2020-02-25,China,ZhongQingCity,WuXiXian,14,0,10,0
2020-02-25,China,ZhongQingCity,ShiZhuTuJiaZuZiZhiXian,15,0,11,0
2020-02-25,China,ZhongQingCity,XiuShanTuJiaZuMiaoZuZiZhiXian,1,0,1,0
2020-02-25,China,ZhongQingCity,YouYangTuJiaZuMiaoZuZiZhiXian,1,0,0,0
2020-02-25,China,ZhongQingCity,PengShuiMiaoZuTuJiaZuZiZhiXian,2,0,0,0
2020-02-25,China,SiChuanProvince,,531,0,292,3
2020-02-25,China,SiChuanProvince,ChengDouCity,143,0,79,3
2020-02-25,China,SiChuanProvince,ZiGongCity,9,0,8,0
2020-02-25,China,SiChuanProvince,PanZhiHuaCity,16,0,16,0
2020-02-25,China,SiChuanProvince,LuZhouCity,24,0,12,0
2020-02-25,China,SiChuanProvince,DeYangCity,18,0,8,0
2020-02-25,China,SiChuanProvince,MianYangCity,22,0,13,0
2020-02-25,China,SiChuanProvince,GuangYuanCity,6,0,6,0
2020-02-25,China,SiChuanProvince,SuiNingCity,17,0,10,0
2020-02-25,China,SiChuanProvince,NeiJiangCity,22,0,13,0
2020-02-25,China,SiChuanProvince,LeShanCity,3,0,3,0
2020-02-25,China,SiChuanProvince,NanChongCity,39,0,23,0
2020-02-25,China,SiChuanProvince,MeiShanCity,8,0,6,0
2020-02-25,China,SiChuanProvince,YiBinCity,12,0,10,0
2020-02-25,China,SiChuanProvince,GuangAnCity,30,0,20,0
2020-02-25,China,SiChuanProvince,DaZhouCity,42,0,15,0
2020-02-25,China,SiChuanProvince,YaAnCity,7,0,6,0
2020-02-25,China,SiChuanProvince,BaZhongCity,24,0,10,0
2020-02-25,China,SiChuanProvince,ZiYangCity,4,0,2,0
2020-02-25,China,SiChuanProvince,ABaCangZuQiangZuZiZhiZhou,1,0,1,0
2020-02-25,China,SiChuanProvince,GanZiCangZuZiZhiZhou,69,0,18,0
2020-02-25,China,SiChuanProvince,LiangShanYiZuZiZhiZhou,13,0,9,0
2020-02-25,China,GuiZhouProvince,,146,0,104,2
2020-02-25,China,GuiZhouProvince,WeiGongBuLaiYuan,0,0,1,0
2020-02-25,China,GuiZhouProvince,GuiYangCity,36,0,23,1
2020-02-25,China,GuiZhouProvince,LiuPanShuiCity,10,0,8,1
2020-02-25,China,GuiZhouProvince,ZunYiCity,32,0,18,0
2020-02-25,China,GuiZhouProvince,AnShunCity,4,0,3,0
2020-02-25,China,GuiZhouProvince,BiJieCity,23,0,14,0
2020-02-25,China,GuiZhouProvince,TongRenCity,10,0,10,0
2020-02-25,China,GuiZhouProvince,QianXiNanBuYiZuMiaoZuZiZhiZhou,4,0,4,0
2020-02-25,China,GuiZhouProvince,QianDongNanMiaoZuDongZuZiZhiZhou,10,0,10,0
2020-02-25,China,GuiZhouProvince,QianNanBuYiZuMiaoZuZiZhiZhou,17,0,13,0
